id,name,host_response_rate,host_is_superhost,host_identity_verified,neighbourhood,zipcode,is_location_exact,property_type,room_type,accommodates,bathrooms,bedrooms,beds,square_feet,price,number_of_reviews,number_of_reviews_ltm,review_scores_rating,reviews_per_month
20496914,Modern 2b2b Condo walk to Convention&Gaslamp,100%,f,f,East Village,92101,t,Apartment,Entire home/apt,4,2,2,2,,$250.00 ,85,36,92,3.05
20498730,"Charming Spanish, South Mission, Ocean Views!",100%,t,f,Mission Beach,92109,t,Apartment,Entire home/apt,9,2,3,8,,$498.00 ,12,4,98,0.46
20500550,1 Bedroom 5 minutes to the beach (Imperial Beach).,100%,t,f,,92154,t,House,Private room,2,1,2,2,,$31.00 ,52,19,97,1.8
20501555,"La Jolla Luxury w/pool near UCSan Diego, blue room",89%,f,f,University City,92122,t,House,Private room,2,0.5,1,1,,$250.00 ,5,3,100,0.17
20501856,809 Cute mission beach unit walk to everything,97%,f,t,Mission Beach,92109,t,Apartment,Entire home/apt,4,1,1,1,,$132.00 ,112,43,88,3.82
20502149,Juniper,100%,f,f,South Park,92104,t,Bungalow,Entire home/apt,2,1,0,1,,$129.00 ,4,2,100,0.17
20502568,"La Jolla, California Summer Home",100%,f,t,La Jolla,92037,t,House,Entire home/apt,8,3,4,5,,$650.00 ,0,0,,
20505442,Pacific Beach Home Sweet Home,N/A,f,t,Pacific Beach,92109,t,Apartment,Private room,2,1,1,1,,$99.00 ,0,0,,
20506959,North Park Story book home Master bedroom,100%,t,f,Cherokee Point,92104,f,House,Private room,2,1.5,1,1,,$70.00 ,1,0,100,0.03
20511826,Centrally located with breathtaking views.,N/A,f,f,East Village,92101,f,Condominium,Private room,2,1,1,1,,$69.00 ,2,1,,0.07
20517483,Wake Up to Sweeping Bay Views in Exclusive Mission Hills,100%,f,f,Mission Hill,92103,t,House,Entire home/apt,6,3,3,4,,$300.00 ,32,19,99,1.19
20518625,Gorgeous Furnished 1 bed UTC Condo!,63%,f,f,University City,92122,t,Condominium,Entire home/apt,3,1,1,1,,$145.00 ,5,1,100,0.2
20520431,"Gracious - El Cortez, living the life of luxury!",100%,f,f,Cortez,92101,t,Condominium,Entire home/apt,2,1,1,1,,$300.00 ,0,0,,
20524203,"Cozy room in heart of San Diego, Mission Valley",N/A,f,f,Serra Mesa,92108,t,Condominium,Private room,2,1,1,1,,$65.00 ,0,0,,
20524784,Mission Beach Oasis 2,100%,t,t,Mission Beach,92109,t,Condominium,Entire home/apt,6,1,1,2,,$177.00 ,15,13,96,0.84
20526197,"Master Bedroom w/King and 50"" Flat Screen Pt Loma",N/A,f,f,Midway District,92110,t,Townhouse,Private room,1,1,1,1,,$65.00 ,0,0,,
20527993,Beautiful home  in the heart of Hillcrest!,78%,f,t,Hillcrest,92103,f,Apartment,Entire home/apt,1,1,1,1,,$125.00 ,3,0,100,0.1
20531565,Ty's remodeled 5 bedroom w pool,100%,t,t,Jamacha Lomita,92114,t,House,Entire home/apt,15,2,5,10,,$238.00 ,8,0,100,0.28
20536860,Casa de University Heights,100%,t,t,University Heights,92116,t,House,Private room,2,1,1,1,,$40.00 ,48,23,99,1.68
20537207,Gem,100%,f,f,Pacific Beach,92109,t,House,Entire home/apt,4,1,2,2,,$325.00 ,0,0,,
20537716,"Mission Beach House - 1 BD, 1BA, 2 living rooms",N/A,f,f,Mission Beach,92109,t,House,Entire home/apt,4,1,1,1,,$150.00 ,7,0,100,0.24
20539198,Urban Glamping University City Jacuzzi/FirePit BBQ,N/A,f,t,University City,92122,t,Camper/RV,Entire home/apt,5,1,1,1,,$69.00 ,37,1,96,1.28
20542171,San Diego 2 Bedroom Condo Near All Attractions,N/A,f,f,Bay Ho,92117,t,Apartment,Entire home/apt,4,1.5,2,4,,$90.00 ,0,0,,
20542365,Oh so North Park!,100%,f,t,North Park,92104,f,House,Entire home/apt,4,1,1,1,,$59.00 ,10,5,96,0.36
20543463,Room w/private bath in Del Mar near shops & fwy,100%,f,f,Carmel Valley,92130,t,Townhouse,Private room,2,1,1,1,,$150.00 ,15,4,99,0.56
20543790,RESORT STYLE VACATION LIVING,N/A,f,f,Grantville,92124,t,Apartment,Private room,1,1,1,1,,$65.00 ,6,0,100,0.21
20544528,Sweet Mid City Home with Private Backyard for Dogs,100%,t,t,Fairmont Village,92105,t,House,Entire home/apt,4,1,1,2,,$140.00 ,16,10,100,0.56
20554160,Sonder | Bonair Way | Stunning 1BR + Terrace,98%,f,f,La Jolla,92037,t,Apartment,Entire home/apt,2,1,1,1,,$125.00 ,76,20,94,2.6
20554834,Sonder | Bonair Way | Stunning 2BR + Balcony,98%,f,f,La Jolla,92037,t,Apartment,Entire home/apt,4,1,2,2,,$208.00 ,53,14,93,1.91
20557839,NORTH PB/ LA JOLLA - TOP FLOOR - VIEWS - ENTIRE,100%,f,f,Pacific Beach,92109,t,Condominium,Entire home/apt,4,2,2,2,,$120.00 ,2,0,100,0.12
20559677,Private Guest Suite in North San Diego,100%,t,f,Torrey Highlands,92129,t,House,Private room,2,1,1,1,,$50.00 ,146,59,99,5.06
20568042,"HOUSE MINUTES FROM CORONADO, CA / Air Conditioned - 85 WALKSCORE!!!",100%,f,t,Logan Heights,92113,t,House,Entire home/apt,5,1,2,2,,$74.00 ,140,58,94,4.82
20569821,Close 2 ALL THINGS SAN DIEGO,100%,t,t,Allied Gardens,92120,t,Apartment,Entire home/apt,6,1,2,4,,$118.00 ,7,2,100,0.3
20570553,Great apartment for working professionals,88%,f,f,Pacific Beach,92109,f,Apartment,Entire home/apt,4,1,1,2,,$150.00 ,4,2,80,0.14
20573159,Large private room in a central location,100%,t,t,North Clairemont,92117,t,House,Private room,2,1,1,1,,$55.00 ,106,39,100,3.79
20573269,Cozy private room in a central location,100%,t,t,North Clairemont,92117,t,House,Private room,2,1,1,1,,$45.00 ,42,19,99,1.66
20575048,Beautiful and cozy home in coastal San Diego,100%,f,f,Sorrento Valley,92121,t,House,Entire home/apt,5,3,3,3,,$250.00 ,2,0,100,0.08
20584848,"NoLIta - Family Home, Close to everything!",98%,t,f,Midtown,92101,t,Townhouse,Entire home/apt,8,1.5,2,3,,$170.00 ,152,65,99,5.28
20588699,3585 Ocean Front Walk Ground Floor Condo- Private,92%,f,f,Mission Beach,92109,t,Condominium,Entire home/apt,8,2,3,4,,$575.00 ,2,1,100,0.1
20590089,Beach House @ Felspar Street,100%,t,t,Pacific Beach,92109,t,House,Entire home/apt,6,1,2,3,,$171.00 ,74,25,99,2.65
20590957,"Heart of San Diego, Master bedroom",100%,t,f,Hillcrest,92103,t,Apartment,Private room,2,1,1,1,,$58.00 ,83,19,97,2.85
20591843,Near SDSU. Garden room with mini-fridge,100%,t,f,El Cerrito,92115,t,House,Private room,2,1,1,1,,$56.00 ,12,11,98,0.94
20601969,Cute/clean beach condo,N/A,f,f,Pacific Beach,92109,f,Condominium,Entire home/apt,2,2,1,1,,$185.00 ,5,1,95,0.17
20603636,Private King Bed 1 block from beach,100%,f,f,Pacific Beach,92109,t,Apartment,Private room,3,1,1,1,,$40.00 ,60,2,94,2.11
20604527,Peaceful Detached Studio in Bird Rock,N/A,f,f,La Jolla,92037,t,House,Private room,2,1,1,1,,$90.00 ,2,0,90,0.07
20606660,Private clean cozy near Del Mar/Torrey Pines/UCSD,N/A,t,f,Carmel Valley,92130,t,House,Private room,2,1,1,1,,$55.00 ,96,25,100,3.49
20606727,Sonder | The William Penn | Bright 1BR,98%,f,f,Gaslamp,92101,t,Apartment,Entire home/apt,2,1,1,1,,$138.00 ,29,11,90,1
20606821,"Ananda: Serene, Spacious & Central: Rm A",N/A,f,f,Allied Gardens,92120,t,House,Private room,2,1,1,1,,$59.00 ,9,0,96,0.32
20606981,Beautiful Master Bed Room  5mins From Down Town,100%,f,f,Ridgeview/Webster,92102,t,House,Private room,2,1,1,1,,$40.00 ,20,9,95,0.69
20607182,"Ananda: Serene, Spacious & Central: Rm B",N/A,f,f,Allied Gardens,92120,t,House,Private room,2,1,1,1,,$59.00 ,33,0,98,1.17
20607302,"Ananda: Serene, Spacious & Central: Rm C",N/A,f,f,Allied Gardens,92120,t,House,Private room,2,1,1,1,,$59.00 ,21,0,94,0.75
20607379,"Ananda: Serene, Spacious & Central: Rm D",N/A,f,f,Allied Gardens,92120,t,House,Private room,2,1,1,1,,$59.00 ,36,0,96,1.27
20609830,Ocean view & fresh air - entire apt.,N/A,f,f,La Jolla,92037,t,Apartment,Entire home/apt,3,1,1,1,,$76.00 ,12,3,95,0.41
20617288,Charming Casa Montecito in Peaceful Mission Hills,100%,f,t,Mission Hill,92103,t,House,Entire home/apt,4,2,2,2,,$250.00 ,26,8,100,0.99
20620294,Charming Beach Cottage - One Block from Boardwalk,100%,f,f,Pacific Beach,92109,f,House,Entire home/apt,4,1,2,2,,$250.00 ,39,0,96,1.35
20621739,Cozy and clean 2 bedroom/2 bathroom condo,N/A,f,f,Pacific Beach,92109,f,Condominium,Private room,2,1,1,1,,$200.00 ,4,3,100,0.21
20622832,"LUXURY, VIEW RESIDENCE! overlooking Sunset Cliffs.",N/A,f,f,Ocean Beach,92107,t,House,Entire home/apt,6,2,2,3,,$290.00 ,3,0,87,0.1
20624057,La Jolla,100%,f,f,La Jolla,92037,t,Condominium,Private room,2,1,1,1,,$175.00 ,2,0,100,0.07
20635644,Private Studio By The Beach,N/A,f,t,Pacific Beach,92109,f,Apartment,Entire home/apt,2,1,0,1,,$120.00 ,3,0,100,0.11
20639347,"Casita w/Parking, above Mission Valley & near all.",100%,t,f,University Heights,92116,t,Cottage,Entire home/apt,3,1,0,2,,$96.00 ,17,11,100,0.68
20640183,Trendy Loft in The Heart of San Diego,100%,f,f,Park West,92101,t,Apartment,Entire home/apt,3,1,0,1,,$88.00 ,64,32,92,2.26
20647267,Gorgeous Condo in Gaslamp Downtown San Diego,100%,t,f,Gaslamp,92101,t,Apartment,Entire home/apt,5,2,2,2,,$150.00 ,15,5,99,0.73
20648450,Golden hill 2 BD loft,0%,f,f,Golden Hill,92102,f,Loft,Entire home/apt,4,1,2,2,,$400.00 ,51,6,95,1.77
20653330,Luxury Stand Alone Home in Pacific Beach,94%,f,f,Pacific Beach,92109,t,House,Entire home/apt,12,3,4,7,,$299.00 ,55,22,96,2.01
20653338,"Great Ocean Front Family Home, Five Bedroom",100%,t,f,Mission Beach,92109,t,House,Entire home/apt,12,3,5,7,,$650.00 ,41,22,96,1.66
20653517,Hawthorne Historic Inn - Room 108,97%,t,f,Park West,92101,t,Boutique hotel,Private room,2,1,1,1,,$90.00 ,75,37,98,2.6
20656121,"Comfy Downtown Condo, Nice View & High Walkability",N/A,t,t,Core-Columbia,92101,t,Condominium,Private room,2,1,1,1,,$195.00 ,73,27,99,3.4
20663285,Lovely bayside Condo Waterview  walk to the beach.,100%,f,f,Pacific Beach,92109,t,Condominium,Private room,2,1,1,1,,$89.00 ,8,7,100,0.48
20665672,Bedroom with private bath in beautiful home!,100%,f,f,Bay Park,92117,t,House,Private room,2,1,1,1,,$120.00 ,2,0,100,0.07
20666282,Cozy corner @Ty's w pool.,100%,t,t,Jamacha Lomita,92114,t,House,Private room,2,3,1,1,,$50.00 ,59,9,100,2.05
20667498,NORTH PARK-Modern 1 BDR/ 1BA Apartment,100%,f,f,North Park,92104,t,Apartment,Entire home/apt,2,1,1,1,,$80.00 ,5,3,96,0.17
20676538,Excellent Mission Valley Apartment,100%,f,f,Grantville,92108,t,Apartment,Entire home/apt,4,1,1,2,,$150.00 ,9,1,98,0.39
20677200,"4 Bedrooms plus Sauna, Jacuzzi, Bikes & More",100%,f,f,Pacific Beach,92109,t,House,Private room,16,3.5,4,8,,"$3,000.00 ",1,0,100,0.04
20678900,Charming Granny Flat Near SDSU & Transit Center,100%,t,t,College East,92115,f,Guesthouse,Entire home/apt,4,1,0,1,,$72.00 ,71,29,97,2.47
20678906,Beachfront Paradise,86%,f,f,Mission Beach,92109,t,Townhouse,Entire home/apt,6,3,3,4,,$398.00 ,38,11,98,1.33
20679882,"New! Clean/Private Apt in North Park, Walk to All",100%,f,t,North Park,92104,f,Apartment,Entire home/apt,4,1,1,1,,$89.00 ,49,11,91,1.7
20680403,"Inn at the Park, SD, CA, 1 Bedroom Deluxe #1",98%,t,t,Park West,92103,t,Condominium,Entire home/apt,4,1,1,2,,$179.00 ,0,0,,
20680636,"Inn at the Park, SD, CA, 1 Bedroom D #2",98%,t,t,Park West,92103,t,Condominium,Entire home/apt,4,1,1,2,,$179.00 ,0,0,,
20687203,"Inn at the Park, SD, CA, 2 Bedroom Deluxe Q #2",98%,t,t,Park West,92103,t,Condominium,Entire home/apt,6,1,2,3,,$239.00 ,1,0,100,0.06
20688195,"Inn at the Park, SD, CA, 2 Bedroom Z #2",98%,t,t,Park West,92103,t,Condominium,Entire home/apt,6,1,2,3,,$239.00 ,0,0,,
20688378,"Inn at the Park, SD, CA, 2 Bedroom Deluxe D #2",98%,t,t,Park West,92103,t,Condominium,Entire home/apt,8,1,2,4,,$239.00 ,0,0,,
20688659,"Inn at the Park, SD, CA, 2 Bedroom Deluxe Dbl #1",98%,t,t,Park West,92103,t,Condominium,Entire home/apt,8,1,2,4,,$239.00 ,0,0,,
20691693,Downtown Chula Vista Studio Retreat,100%,t,t,,91910,t,Guesthouse,Entire home/apt,2,1,0,1,,$110.00 ,32,16,98,1.36
20707354,Sunny Master Bedroom with Comfy Queens,100%,t,t,,91911,f,House,Private room,4,1,1,2,,$55.00 ,8,0,100,0.28
20708750,Beautiful Master Suite  near Del Mar & RSF,100%,f,f,North City,92014,f,House,Private room,2,1,1,1,,$150.00 ,0,0,,
20712304,For Current Guests Only,100%,t,t,Mira Mesa,92126,t,House,Private room,3,1,1,1,,$100.00 ,2,1,100,0.08
20713220,San Diego Surf Shack #5 -1/2 Block to the Pacific!,100%,f,t,Ocean Beach,92107,t,Apartment,Entire home/apt,2,1,0,1,,$99.00 ,136,62,94,4.72
20714105,Mission Bay Townhouse,N/A,f,f,Pacific Beach,92109,t,Townhouse,Private room,2,1.5,1,1,,$115.00 ,1,0,60,0.03
20716913,"Remodeled, Clean and Top 2103, 1 Block from Beach!",100%,f,t,Ocean Beach,92107,t,Apartment,Entire home/apt,6,1,2,3,,$179.00 ,67,25,99,2.33
20726117,Sunshine Oasis,100%,t,f,Fairmont Park,92105,f,House,Entire home/apt,6,2,3,5,,$160.00 ,70,27,99,2.51
20728473,PrivateRoom&BathRoom@InternationalGarden_LaJolla,N/A,f,f,University City,92122,t,Apartment,Private room,1,1,1,1,,$70.00 ,3,0,100,0.11
20732236,Amazing 1bd Loft In Heart of Little Italy!,100%,t,f,Little Italy,92101,t,Loft,Entire home/apt,3,1,1,1,,$140.00 ,53,20,95,1.88
20732298,714 Ensenada,100%,t,t,Mission Beach,92109,t,Townhouse,Entire home/apt,7,3,3,6,,$699.00 ,19,8,98,0.73
20732587,Luxurious Balboa Park Studio Hotel,100%,t,f,East Village,92101,t,Serviced apartment,Entire home/apt,3,1,0,2,,$95.00 ,0,0,,
20737936,Cozy Urban Cottage in the Heart of North Park!,100%,t,t,North Park,92104,f,House,Entire home/apt,4,1,1,2,,$65.00 ,139,77,96,4.99
20744657,Large Home with Pool near San Diego's Attractions,100%,f,t,North Park,92104,t,House,Entire home/apt,14,3,5,7,,$499.00 ,25,14,96,1
20745388,Resort Style Spanish Home,89%,f,f,La Jolla,92037,t,House,Entire home/apt,10,5,4,4,,$700.00 ,3,0,100,0.11
20751615,Beautiful Spanish style home,100%,f,f,,91910,t,Guest suite,Private room,2,1,1,1,,$60.00 ,0,0,,
20762118,Mid Century Point Loma studio,100%,t,f,Roseville/Fleet Ridge,92106,t,Guesthouse,Entire home/apt,2,1,1,1,,$125.00 ,89,41,98,3.22
20763451,Eddie's house,N/A,f,f,Rancho Penasquitos,92129,f,House,Private room,2,1,1,1,,$89.00 ,0,0,,
20763706,@TheHostelCalifornia,N/A,f,f,Hillcrest,92103,t,House,Shared room,7,2.5,1,7,,$18.00 ,1,0,100,0.04
20764173,Lemon Tree Hostel,N/A,f,t,Hillcrest,92103,t,House,Shared room,2,2,1,1,,$50.00 ,4,0,100,0.14
20764856,Cute and comfy private bedroom in Normal Heights,N/A,f,f,Normal Heights,92116,f,Apartment,Private room,2,1,1,1,,$100.00 ,10,0,98,0.35
20768178,106 Modern Little Italy Loft w/ Free Parking & Private Balcony,100%,f,f,Little Italy,92101,t,Loft,Entire home/apt,4,1.5,1,2,,$86.00 ,104,40,90,3.64
20769898,Clean & Modern Private Room w/ Shared Bathroom,100%,f,t,Allied Gardens,92120,f,House,Private room,2,1,1,1,,$50.00 ,5,0,100,0.19
20770199,Ocean Beach Retreat...Sunsets Included,100%,f,f,Ocean Beach,92107,t,Condominium,Entire home/apt,4,2,2,2,,$300.00 ,25,5,97,0.88
20772642,Master bedroom with private bath,N/A,f,f,University City,92122,f,House,Private room,2,1,1,1,,$50.00 ,2,0,100,0.07
20775157,Capri by the Sea #911,100%,f,f,Pacific Beach,92109,f,Condominium,Entire home/apt,5,1,1,3,,$299.00 ,32,16,96,1.15
20776613,Craftsman Cottage Steps To Downtown,100%,f,t,Sherman Heights,92102,t,House,Entire home/apt,4,1,1,2,,$69.00 ,120,38,95,4.17
20786291,"Master Bedroom, Private Bath",100%,t,f,Talmadge,92115,t,House,Private room,2,1,1,1,,$32.00 ,32,0,98,1.13
20799886,BEAUTIFUL OCEANFRONT CORNER SUITE Capri By The Sea,100%,f,f,Pacific Beach,92109,f,Condominium,Entire home/apt,6,2,2,3,,$295.00 ,53,21,97,1.9
20800162,My Spacious Studio,100%,f,t,College East,92115,t,Guest suite,Entire home/apt,2,1,1,1,,$65.00 ,0,0,,
20807533,Pacific Beach Luxury - Walking distance to all!,100%,t,t,Pacific Beach,92109,f,Townhouse,Entire home/apt,5,2,2,2,,$146.00 ,150,64,95,5.23
20813571,Lux Studio near Petco Park-Convention-Gaslamp!,100%,t,t,East Village,92101,t,Condominium,Entire home/apt,2,1,0,1,,$87.00 ,5,4,96,0.31
20815281,2 Queen sized beds/Private Room 1 Block from Beach,100%,f,f,Pacific Beach,92109,t,Apartment,Private room,4,1,1,2,,$54.00 ,61,3,97,2.14
20815687,PACIFIC BEACH-STEPS TO THE SAND,95%,f,f,Pacific Beach,92109,t,Condominium,Entire home/apt,6,2,2,3,,$300.00 ,31,12,96,1.12
20816143,Domio | Mission Beach | Wonderful 3BR | Beachfront Home,100%,f,f,Mission Beach,92109,t,House,Entire home/apt,7,2,3,3,,$149.00 ,68,31,92,2.37
20817534,Charming Comfortable 2-Story Guesthouse!,100%,f,t,,91914,f,Guesthouse,Entire home/apt,4,1,1,2,,$225.00 ,6,2,97,0.24
20817621,Master Bedroom! Private Bath! Walk to Balboa Park!,100%,f,f,Park West,92103,t,House,Private room,2,1,1,1,,$200.00 ,57,30,90,2.23
20818206,Bright+Cozy BR! Netflix+Chill! Balboa Park! BEST!,100%,f,f,Park West,92103,t,House,Private room,2,1.5,1,1,,$200.00 ,61,35,93,2.32
20818269,Your Own Little Cottage In Paradise,100%,t,f,University Heights,92104,f,Cottage,Entire home/apt,6,1,2,4,,$150.00 ,62,27,98,2.26
20821835,3 BDRM Craftsman House Yard/Patio Walk to Downtown,100%,f,t,Sherman Heights,92102,t,House,Entire home/apt,10,2,3,5,,$219.00 ,12,4,93,0.46
20822014,Garden Studio close to Beach,100%,t,t,Ocean Beach,92107,t,Guest suite,Entire home/apt,2,1,0,1,,$75.00 ,79,38,99,2.86
20827131,Carmel valley by the coast,N/A,f,t,Carmel Valley,92130,t,Condominium,Entire home/apt,5,2,2,2,,$218.00 ,0,0,,
20829189,1bed/ Harvard Bedroom Collection,100%,t,t,Paradise Hills,92139,t,House,Private room,1,1,1,1,,$59.00 ,7,5,97,0.3
20831317,"Little Italy Studio - King Bed, Weekly Discounts!",100%,f,f,Little Italy,92101,t,Apartment,Entire home/apt,2,1,0,1,,$90.00 ,132,56,95,4.81
20841456,La Jolla-Windansea Beach Cottage,100%,t,f,La Jolla,92037,t,Cottage,Entire home/apt,4,1,1,2,,$175.00 ,89,46,99,4.41
20845221,APARTMENT 4 BLOCKS AWAY FROM THE BEACH!,N/A,f,f,Pacific Beach,92109,t,Apartment,Entire home/apt,2,1,1,1,,$55.00 ,0,0,,
20850510,Peaceful bedroom near La Jolla/UCSD campus,N/A,f,f,University City,92122,t,Condominium,Private room,2,1,1,1,,$51.00 ,11,0,98,0.39
20852562,★Cozy room with bathroom★,N/A,t,t,Morena,92111,f,Townhouse,Private room,1,1,1,1,,$40.00 ,31,3,100,1.08
20852729,Cozy Canyon Exodus,100%,t,t,North Clairemont,92117,f,House,Private room,2,1,1,0,,$50.00 ,112,45,99,3.95
20858137,STUNNING LA JOLLA MANSION,90%,t,t,La Jolla,92037,t,House,Entire home/apt,9,4,5,9,,"$1,100.00 ",11,2,96,0.42
20859200,*Nice Outdoor Space Hot-Tub Near Downtown & Beach,100%,f,t,Golden Hill,92102,t,House,Entire home/apt,6,1,2,5,,$125.00 ,127,52,92,4.56
20860041,"Downtown Modern Loft - Ball Park Area, in Gaslamp",92%,t,t,East Village,92101,f,Loft,Entire home/apt,4,1,0,2,,$90.00 ,102,54,95,3.66
20860614,Domio | Mission Beach | Beautiful 2BR | Beachfront Home,100%,f,f,Mission Beach,92109,t,Apartment,Entire home/apt,5,1,2,3,,$99.00 ,93,24,96,3.28
20860863,☼ ☼ ENDLESS SUMMER IN DOWNTOWN SAN DIEGO ☼ ☼,100%,t,f,Core-Columbia,92101,t,Apartment,Entire home/apt,2,1,0,1,,$95.00 ,174,69,96,6.13
20861785,Downtown beautiful one bedroom In Little Italy,N/A,f,f,Little Italy,92101,f,Condominium,Entire home/apt,4,1,1,1,,$300.00 ,1,0,,0.05
20862370,Playful Hillcrest Flat,95%,f,f,Hillcrest,92103,t,Apartment,Entire home/apt,6,2,2,5,,$185.00 ,108,36,89,3.81
20863319,4 blocks away form the beach !,N/A,f,f,Pacific Beach,92109,t,Apartment,Entire home/apt,2,1,1,1,,$80.00 ,0,0,,
20865351,San Diego Surf Lodge #1 -1/2 Block to the Pacific!,100%,f,t,Ocean Beach,92107,t,Apartment,Entire home/apt,7,1,2,3,,$199.00 ,138,68,93,4.9
20869555,"SD House with Yard, Parking, Laundry, Surfboards",N/A,f,f,Adams North,,f,House,Entire home/apt,4,1,2,2,,$160.00 ,4,0,95,0.15
20873663,Cozy & Colorful Rancho Bernardo Home,29%,f,f,Rancho Bernardo,92128,t,House,Private room,2,1,1,1,,$40.00 ,34,0,99,1.32
20873906,Eddie's house room 2,N/A,f,f,Rancho Penasquitos,92129,t,House,Private room,2,1,1,1,,$89.00 ,0,0,,
20875932,Fig Tree Ranch,100%,t,f,Lake Murray,91942,t,Guesthouse,Entire home/apt,3,1,1,1,,$65.00 ,75,26,97,2.64
20879273,"Marta's house, San Diego, Close Downtown, Garden",100%,t,f,Ridgeview/Webster,92105,t,House,Entire home/apt,6,1,2,3,,$100.00 ,52,24,98,1.9
20881330,Beautiful Studio in the Heart of San Diego!,92%,t,t,Redwood Village/Rolando Park,92115,t,Guest suite,Entire home/apt,2,1,0,1,,$85.00 ,280,129,98,10.01
20883787,Stand Alone Studio Apartment Unit,100%,t,f,Rolando,92115,f,Guesthouse,Entire home/apt,1,1,1,1,,$100.00 ,11,7,100,0.46
20886954,San Diego Surf Shack #6 -1/2 Block to the Pacific!,100%,f,t,Ocean Beach,92107,t,Apartment,Entire home/apt,2,1,0,1,,$80.00 ,142,65,94,5.05
20898305,La Jolla Shores Beach House - Ocean & Park Front,100%,f,t,La Jolla,92037,t,House,Entire home/apt,4,2,2,2,,$425.00 ,0,0,,
20899349,Peaceful 2 Bedroom Condo near La Jolla/UCSD campus,N/A,f,f,University City,92122,t,Condominium,Entire home/apt,5,1,2,2,,$135.00 ,6,0,100,0.21
20899726,Hawthorne Historic Inn - Room 106,97%,t,f,Park West,92101,t,Boutique hotel,Private room,2,1,1,1,,$90.00 ,65,42,95,2.29
20899823,"Ananda: Serene, Spacious & Central: Rm E",N/A,f,f,Allied Gardens,92120,t,House,Private room,1,1,1,1,,$39.00 ,16,0,98,0.57
20902482,Village Life,99%,f,f,La Jolla,92037,f,House,Entire home/apt,8,2.5,3,0,,$650.00 ,35,9,99,1.38
20902603,NEW PB 4/2 rooftop deck/oceanviews walk 2 sand,100%,f,f,Pacific Beach,92109,t,House,Entire home/apt,12,2,4,7,,$325.00 ,88,37,93,3.1
20902866,"Cozy Master Suite in Carmel Valley, San Diego, CA",100%,t,f,Carmel Valley,92130,t,Townhouse,Private room,2,1.5,1,1,,$80.00 ,111,37,98,3.94
20903821,Bright&Spacious PrivateRm SanDiego Qualcomm SDCCU,N/A,f,t,Serra Mesa,92123,t,Apartment,Private room,2,1,1,1,,$45.00 ,27,0,100,0.98
20913946,Vacation Bungalow- Terrace Views. Near Attractions,86%,t,f,Old Town,92110,t,Bungalow,Entire home/apt,4,1,1,3,,$139.00 ,71,24,98,2.52
20915334,San Diego Little Italy Sleeps 4-6,90%,f,f,Park West,92103,t,Serviced apartment,Entire home/apt,5,1,1,3,,$350.00 ,1,0,80,0.04
20917014,Domio | Pacific Beach | Modern 3BR | Spacious Patio/Picnic Area,100%,f,f,Pacific Beach,92109,t,House,Entire home/apt,6,3,3,3,,$199.00 ,100,42,97,3.56
20918603,City Heights Cozy Casa,100%,t,t,Castle,92105,t,Condominium,Private room,3,1,1,2,,$45.00 ,106,49,98,3.77
20918715,"The Golden Hill mosaic ""casita""",100%,t,t,Golden Hill,92102,t,Guest suite,Entire home/apt,4,1,1,1,,$100.00 ,105,74,95,5.69
20925073,North Park Cottage Close to Breweries and Dining,100%,t,t,North Park,92104,t,House,Entire home/apt,4,1,2,2,,$185.00 ,12,6,97,0.72
20930658,Hawthorne Historic Inn - Room 109,97%,t,f,Park West,92101,t,Boutique hotel,Private room,2,1,1,1,,$80.00 ,86,37,98,3.09
